IDREGISTRO,MINS_WAIT,ACTIVIDAD
8046,0,Congelado
8047,0,Refrigerado
8055,0,Refrigerado
8057,0,Refrigerado
8061,0,Refrigerado
8071,31,Fruta
8079,14,Refrigerado
8088,2,Refrigerado
8097,10,Fruta
8103,16,Fruta
8104,2,Refrigerado
8104,2,Refrigerado
8108,14,Refrigerado
8114,3,Congelado
8117,30,Refrigerado
8133,8,Refrigerado
8134,30,Refrigerado
8135,23,Refrigerado
8139,5,Refrigerado
8184,43,Congelado
8186,1,Refrigerado
8189,6,Fruta
8194,8,Refrigerado
8199,9,Fruta
8207,108,Congelado
8343,0,Refrigerado
8344,0,Refrigerado
8350,0,Congelado
8359,24,Refrigerado
8374,0,Refrigerado
8375,0,Refrigerado
8376,0,Refrigerado
8384,0,Refrigerado
8388,3,Fruta
8392,20,Refrigerado
8396,39,Congelado
8398,0,Refrigerado
8400,1,Refrigerado
8401,3,Fruta
8410,37,Refrigerado
8413,17,Congelado
8414,30,Refrigerado
8429,5,Refrigerado
8434,1,Fruta
8439,31,Congelado
8440,5,Refrigerado
8445,51,Congelado
8464,37,Congelado
8502,0,Congelado
8503,16,Refrigerado
8505,5,Refrigerado
8511,5,Refrigerado
8513,18,Refrigerado
8541,4,Refrigerado
8545,1,Refrigerado
8546,0,Refrigerado
8550,0,Refrigerado
9470,0,Refrigerado
9471,78,Congelado
9477,0,Congelado
9484,0,Congelado
9485,0,Refrigerado
9486,0,Refrigerado
9489,74,Fruta
9491,0,Refrigerado
9492,166,Congelado
9493,88,Refrigerado
9496,84,Refrigerado
9497,0,Refrigerado
9501,0,Refrigerado
9502,0,Refrigerado
9503,0,Congelado
9506,0,Refrigerado
9507,0,Refrigerado
9508,0,Congelado
9509,0,Refrigerado
9510,0,Refrigerado
9511,0,Congelado
9512,1,Refrigerado
9513,0,Refrigerado
9514,0,Refrigerado
9515,58,Refrigerado
9516,0,Refrigerado
9517,6,Refrigerado
9520,0,Congelado
9521,0,Refrigerado
9522,0,Congelado
9523,0,Congelado
9524,0,Congelado
9525,3,Refrigerado
9526,24,Fruta
8509,7,Refrigerado
8514,8,Refrigerado
8544,1,Refrigerado
8564,0,Congelado
8576,288,Refrigerado
8579,0,Refrigerado
8582,7,Refrigerado
8596,0,Congelado
8603,0,Refrigerado
8610,0,Refrigerado
8611,49,Fruta
8618,4,Refrigerado
8631,8,Refrigerado
8667,8,Refrigerado
8682,5,Refrigerado
8687,18,Fruta
8691,14,Refrigerado
8694,1,Fruta
8696,1,Fruta
8697,27,Fruta
8704,3,Refrigerado
8713,17,Congelado
8717,18,Refrigerado
8721,67,Congelado
8221,149,Fruta
8223,2,Refrigerado
8224,5,Refrigerado
8227,0,Refrigerado
8228,0,Refrigerado
8232,10,Refrigerado
8236,0,Congelado
8237,50,Refrigerado
8245,3,Refrigerado
8255,179,Refrigerado
8257,0,Congelado
8258,0,Refrigerado
8259,0,Refrigerado
8293,0,Congelado
8294,259,Refrigerado
8294,257,Refrigerado
8299,0,Congelado
8300,0,Refrigerado
8301,0,Congelado
8303,0,Refrigerado
8304,38,Refrigerado
8315,65,Congelado
8322,0,Refrigerado
8323,0,Refrigerado
8337,76,Congelado
8338,0,Refrigerado
8346,0,Refrigerado
8347,0,Refrigerado
8348,0,Congelado
8349,0,Refrigerado
8351,0,Congelado
8558,0,Refrigerado
8561,0,Refrigerado
8571,62,Refrigerado
8578,17,Refrigerado
8584,0,Refrigerado
8585,0,Refrigerado
8586,227,Refrigerado
8591,281,Congelado
8604,0,Refrigerado
8605,22,Refrigerado
8622,1,Refrigerado
8635,86,Congelado
8658,12,Refrigerado
8671,4,Refrigerado
8677,9,Refrigerado
8695,11,Refrigerado
8706,3,Fruta
8714,2,Fruta
8718,33,Congelado
8727,3,Fruta
8737,3,Refrigerado
8743,18,Congelado
9527,0,Refrigerado
9528,0,Refrigerado
9529,2,Refrigerado
9531,0,Refrigerado
9532,0,Refrigerado
9535,3,Refrigerado
9536,3,Refrigerado
9538,0,Congelado
9539,8,Fruta
9541,0,Refrigerado
9542,0,Congelado
9543,0,Refrigerado
9544,0,Refrigerado
9545,0,Refrigerado
9546,0,Refrigerado
9549,0,Congelado
9550,11,Fruta
9551,10,Fruta
9552,0,Congelado
9553,26,Congelado
9554,0,Congelado
9555,0,Refrigerado
9558,5,Refrigerado
9560,4,Refrigerado
9561,18,Refrigerado
9562,14,Refrigerado
9563,2,Fruta
9564,1,Fruta
9565,8,Fruta
9566,3,Congelado
9567,6,Refrigerado
9568,26,Refrigerado
9569,9,Fruta
8723,7,Fruta
8731,28,Congelado
8733,28,Fruta
8734,0,Refrigerado
8741,0,Refrigerado
8749,64,Congelado
8752,59,Refrigerado
8753,43,Congelado
8757,21,Fruta
8761,6,Fruta
8769,10,Refrigerado
8773,0,Refrigerado
8777,6,Refrigerado
8779,15,Refrigerado
8785,18,Refrigerado
8786,103,Refrigerado
8787,0,Congelado
8791,35,Refrigerado
8796,6,Refrigerado
8805,0,Refrigerado
8806,1,Refrigerado
8816,162,Refrigerado
8820,136,Refrigerado
8825,0,Refrigerado
8827,0,Refrigerado
8354,0,Refrigerado
8360,0,Congelado
8361,21,Refrigerado
8385,0,Congelado
8386,6,Refrigerado
8399,0,Fruta
8405,3,Refrigerado
8407,13,Refrigerado
8411,0,Fruta
8415,12,Fruta
8418,1,Refrigerado
8419,1,Fruta
8430,72,Fruta
8431,54,Refrigerado
8437,13,Congelado
8472,0,Refrigerado
8480,1,Refrigerado
8482,0,Fruta
8518,36,Congelado
8521,50,Congelado
8565,0,Refrigerado
8574,0,Refrigerado
8581,253,Refrigerado
8588,0,Refrigerado
8589,0,Refrigerado
8590,0,Congelado
8594,129,Congelado
8597,0,Refrigerado
8598,0,Refrigerado
8750,9,Congelado
8754,0,Fruta
8755,0,Fruta
8770,6,Congelado
8772,0,Congelado
8795,12,Congelado
8814,0,Congelado
8819,0,Refrigerado
8870,23,Refrigerado
8892,65,Fruta
8937,9,Refrigerado
8946,10,Refrigerado
8949,3,Refrigerado
8961,87,Congelado
8962,14,Refrigerado
8975,9,Congelado
8979,10,Fruta
8985,8,Fruta
9571,10,Refrigerado
9572,5,Refrigerado
9574,8,Fruta
9575,3,Fruta
9577,3,Fruta
9578,8,Fruta
9579,15,Refrigerado
9582,3,Fruta
9585,6,Fruta
9586,1,Fruta
9588,7,Fruta
9589,5,Fruta
9590,2,Fruta
9591,1,Fruta
9592,8,Refrigerado
9593,3,Fruta
9594,60,Fruta
9596,42,Fruta
9598,41,Congelado
9599,8,Fruta
9604,16,Fruta
9606,0,Refrigerado
9607,0,Refrigerado
9608,0,Refrigerado
9611,7,Congelado
9613,7,Refrigerado
9614,0,Refrigerado
8828,241,Congelado
8832,0,Refrigerado
8833,0,Refrigerado
8834,0,Refrigerado
8835,0,Refrigerado
8836,90,Refrigerado
8839,0,Refrigerado
8840,0,Congelado
8841,0,Congelado
8842,0,Refrigerado
8843,1,Congelado
8846,207,Refrigerado
8855,67,Congelado
8893,8,Fruta
8898,61,Congelado
8902,11,Refrigerado
8911,1,Refrigerado
8922,4,Refrigerado
8925,0,Refrigerado
8931,7,Fruta
8599,0,Refrigerado
8602,76,Congelado
8607,0,Congelado
8608,0,Congelado
8609,225,Refrigerado
8616,0,Congelado
8617,1,Congelado
8630,26,Fruta
8663,5,Refrigerado
8679,21,Congelado
8683,1,Fruta
8685,0,Fruta
8686,17,Congelado
8688,7,Refrigerado
8689,16,Fruta
8692,22,Refrigerado
8701,9,Refrigerado
8707,2,Refrigerado
8709,5,Congelado
8712,0,Congelado
8715,1,Fruta
8716,1,Refrigerado
8722,0,Fruta
8724,110,Congelado
8725,5,Fruta
8988,13,Refrigerado
8995,29,Refrigerado
9000,47,Congelado
9001,42,Congelado
9023,21,Fruta
9029,6,Fruta
9031,106,Congelado
9038,2,Refrigerado
9044,16,Fruta
9054,40,Congelado
9055,0,Congelado
9057,1,Refrigerado
9059,1,Refrigerado
9061,2,Refrigerado
9064,0,Refrigerado
9069,8,Refrigerado
9074,2,Refrigerado
9076,0,Congelado
9078,1,Refrigerado
9079,0,Congelado
9083,1,Refrigerado
9089,2,Refrigerado
9091,1,Refrigerado
9100,22,Congelado
9102,4,Refrigerado
9110,0,Refrigerado
9115,0,Refrigerado
9617,0,Refrigerado
9618,47,Refrigerado
9620,0,Refrigerado
9631,16,Refrigerado
9632,0,Refrigerado
9633,0,Refrigerado
9634,0,Refrigerado
9635,0,Refrigerado
9636,0,Refrigerado
9641,0,Refrigerado
9642,0,Refrigerado
9643,0,Refrigerado
9647,0,Refrigerado
9648,0,Refrigerado
9653,44,Refrigerado
9655,0,Refrigerado
9657,0,Refrigerado
9659,278,Congelado
9661,0,Refrigerado
8935,7,Refrigerado
8938,9,Fruta
8944,7,Refrigerado
8947,2,Fruta
8950,38,Congelado
8965,8,Refrigerado
8967,29,Refrigerado
8969,28,Refrigerado
8973,15,Refrigerado
8976,10,Fruta
8980,10,Refrigerado
8982,1,Fruta
8983,3,Congelado
8986,45,Congelado
8989,9,Fruta
8994,1,Fruta
9034,4,Fruta
9042,3,Fruta
9050,17,Fruta
9052,0,Refrigerado
9056,1,Refrigerado
9065,144,Refrigerado
9073,96,Refrigerado
9084,7,Refrigerado
9085,0,Refrigerado
9098,0,Refrigerado
8728,227,Congelado
8730,1,Fruta
8732,7,Refrigerado
8738,19,Refrigerado
8740,5,Refrigerado
8745,27,Congelado
8746,21,Congelado
8751,4,Refrigerado
8756,56,Congelado
8759,12,Fruta
8774,13,Refrigerado
8776,9,Refrigerado
8778,0,Refrigerado
8781,30,Refrigerado
8783,0,Refrigerado
8784,3,Congelado
8788,65,Refrigerado
8789,21,Refrigerado
8792,26,Refrigerado
8793,25,Refrigerado
8797,9,Refrigerado
8800,0,Refrigerado
8804,0,Refrigerado
8811,5,Refrigerado
8817,9,Refrigerado
8822,0,Congelado
9130,136,Refrigerado
9136,147,Congelado
9141,42,Refrigerado
9144,24,Refrigerado
9160,33,Refrigerado
9168,7,Refrigerado
9178,5,Refrigerado
9223,8,Fruta
9223,8,Fruta
9231,3,Fruta
9237,20,Congelado
9243,6,Refrigerado
9247,17,Refrigerado
9252,0,Refrigerado
9258,5,Congelado
9268,30,Congelado
9275,14,Fruta
9284,118,Congelado
9296,9,Fruta
9299,19,Refrigerado
9303,23,Congelado
9308,25,Congelado
9662,1,Refrigerado
9663,117,Refrigerado
9664,0,Refrigerado
9666,0,Refrigerado
9667,0,Refrigerado
9668,0,Refrigerado
9669,0,Refrigerado
9670,68,Refrigerado
9671,0,Refrigerado
9672,64,Refrigerado
9673,0,Refrigerado
9674,0,Refrigerado
9675,0,Refrigerado
9677,103,Fruta
9678,0,Refrigerado
9679,89,Fruta
9680,66,Refrigerado
9681,0,Refrigerado
9682,63,Refrigerado
9683,2,Refrigerado
9684,2,Refrigerado
9685,0,Refrigerado
9686,2,Refrigerado
9687,0,Refrigerado
9688,0,Refrigerado
9689,0,Refrigerado
9690,0,Refrigerado
9691,98,Fruta
9694,28,Congelado
9695,0,Refrigerado
9697,3,Refrigerado
9698,0,Refrigerado
9699,0,Refrigerado
9150,75,Fruta
9176,9,Refrigerado
9199,14,Refrigerado
9234,6,Fruta
9239,2,Refrigerado
9241,10,Fruta
9250,3,Refrigerado
9254,35,Refrigerado
9259,26,Refrigerado
9261,17,Refrigerado
9264,7,Refrigerado
9273,17,Fruta
9276,15,Congelado
9292,21,Refrigerado
9293,56,Refrigerado
9298,28,Congelado
9301,0,Refrigerado
9314,0,Fruta
9343,0,Fruta
9361,20,Refrigerado
9363,2,Refrigerado
8829,283,Refrigerado
8830,119,Refrigerado
8831,177,Congelado
8837,0,Refrigerado
8838,0,Refrigerado
8838,0,Refrigerado
8844,1,Congelado
8845,54,Refrigerado
8847,0,Refrigerado
8848,0,Congelado
8849,0,Refrigerado
8864,13,Refrigerado
8873,21,Refrigerado
8877,12,Refrigerado
8885,58,Congelado
8886,1,Refrigerado
8890,67,Fruta
8894,8,Fruta
5169,47,Congelado
7623,42,Congelado
7629,11,Refrigerado
7630,22,Congelado
7634,51,Congelado
7635,38,Congelado
7641,47,Congelado
7643,25,Congelado
7645,1,Fruta
7646,6,Fruta
7649,0,Refrigerado
7664,1,Refrigerado
7665,5,Congelado
7673,5,Refrigerado
7681,3,Refrigerado
7683,4,Refrigerado
7687,61,Refrigerado
7691,18,Refrigerado
7699,4,Refrigerado
7703,3,Congelado
7712,0,Refrigerado
7715,137,Refrigerado
7725,0,Congelado
7748,0,Refrigerado
7749,111,Refrigerado
7758,0,Refrigerado
7759,0,Congelado
7760,49,Refrigerado
7780,0,Refrigerado
7787,0,Congelado
9700,0,Congelado
9701,0,Congelado
9702,0,Congelado
9703,0,Congelado
9704,0,Congelado
9706,0,Congelado
9707,0,Congelado
9708,69,Congelado
9709,0,Refrigerado
9710,0,Refrigerado
9711,29,Fruta
9712,0,Refrigerado
9713,0,Refrigerado
9716,0,Refrigerado
9719,0,Refrigerado
9720,0,Refrigerado
9723,0,Refrigerado
9724,0,Congelado
9725,0,Congelado
9726,0,Congelado
9727,0,Refrigerado
9728,0,Refrigerado
9729,0,Refrigerado
9730,0,Refrigerado
9731,0,Refrigerado
9732,0,Refrigerado
9733,37,Fruta
9734,0,Refrigerado
9736,0,Refrigerado
9737,0,Refrigerado
9738,0,Refrigerado
9739,0,Refrigerado
9740,0,Refrigerado
9741,0,Refrigerado
9742,0,Refrigerado
9743,0,Refrigerado
9374,8,Refrigerado
9376,0,Refrigerado
9378,21,Refrigerado
9389,18,Refrigerado
9403,7,Refrigerado
9412,0,Refrigerado
9445,0,Refrigerado
9446,0,Refrigerado
9472,0,Congelado
9473,20,Congelado
9480,0,Refrigerado
9481,27,Refrigerado
9490,0,Refrigerado
9494,0,Refrigerado
9495,3,Refrigerado
9498,0,Refrigerado
9499,0,Refrigerado
9500,0,Refrigerado
9504,0,Refrigerado
9505,0,Congelado
9518,36,Fruta
9519,0,Congelado
9530,0,Refrigerado
9533,0,Refrigerado
9534,12,Refrigerado
9537,0,Refrigerado
9540,0,Refrigerado
9547,0,Refrigerado
9548,0,Refrigerado
8913,18,Refrigerado
8917,8,Refrigerado
8929,25,Refrigerado
8934,2,Fruta
8939,0,Refrigerado
8940,1,Refrigerado
8941,9,Fruta
8942,15,Congelado
8943,5,Refrigerado
8943,4,Refrigerado
8948,2,Fruta
8951,4,Refrigerado
8963,10,Refrigerado
8964,9,Refrigerado
8968,228,Congelado
8970,23,Refrigerado
8972,15,Refrigerado
8974,10,Refrigerado
8977,0,Fruta
8987,2,Fruta
8990,3,Refrigerado
8991,2,Refrigerado
8993,1,Fruta
8996,25,Refrigerado
8997,25,Refrigerado
8998,67,Congelado
8998,66,Congelado
8998,66,Congelado
8999,19,Refrigerado
7788,0,Congelado
7789,0,Refrigerado
7793,10,Refrigerado
7800,0,Refrigerado
7801,0,Congelado
7802,78,Fruta
7813,57,Fruta
7820,0,Refrigerado
7821,0,Refrigerado
7822,0,Refrigerado
7823,0,Congelado
7824,0,Congelado
7825,0,Refrigerado
7826,0,Refrigerado
7827,0,Congelado
7828,0,Congelado
7853,0,Congelado
7854,0,Refrigerado
7855,0,Congelado
7856,12,Refrigerado
7857,10,Refrigerado
7865,0,Congelado
7866,12,Refrigerado
7867,13,Fruta
7868,12,Fruta
7871,3,Refrigerado
7875,8,Fruta
7877,9,Fruta
7889,0,Congelado
7894,0,Fruta
7895,36,Fruta
7898,16,Refrigerado
7903,13,Fruta
7907,0,Refrigerado
9744,0,Refrigerado
9745,13,Refrigerado
9746,0,Congelado
9747,0,Refrigerado
9749,0,Congelado
9750,0,Refrigerado
9752,0,Congelado
9753,0,Refrigerado
9754,100,Fruta
9755,0,Congelado
9756,0,Refrigerado
9757,16,Fruta
9759,5,Congelado
9760,7,Refrigerado
9761,6,Refrigerado
9762,3,Refrigerado
9763,0,Congelado
9765,5,Refrigerado
9767,8,Congelado
9768,2,Refrigerado
9769,2,Congelado
9770,1,Refrigerado
9771,111,Congelado
9773,10,Fruta
9774,11,Fruta
9775,31,Congelado
9777,8,Fruta
9778,5,Fruta
9779,0,Refrigerado
9780,1,Refrigerado
9781,1,Fruta
9783,1,Fruta
9784,4,Fruta
9556,5,Fruta
9557,1,Fruta
9559,10,Refrigerado
9570,0,Congelado
9573,1,Fruta
9576,22,Refrigerado
9581,61,Congelado
9583,83,Congelado
9587,8,Fruta
9595,51,Fruta
9597,34,Fruta
9600,6,Refrigerado
9602,0,Fruta
9603,19,Fruta
9612,0,Fruta
9616,0,Refrigerado
9619,15,Refrigerado
9644,0,Refrigerado
9645,0,Refrigerado
9646,0,Congelado
9665,148,Refrigerado
9676,1,Congelado
9692,0,Refrigerado
9693,30,Fruta
9696,0,Congelado
9705,7,Refrigerado
9714,0,Refrigerado
9715,41,Congelado
9717,0,Refrigerado
9003,15,Refrigerado
9004,14,Refrigerado
9021,43,Fruta
9025,17,Refrigerado
9026,72,Congelado
9030,0,Refrigerado
9033,127,Congelado
9035,3,Fruta
9043,72,Congelado
9046,84,Congelado
9047,7,Fruta
9053,0,Fruta
9060,14,Refrigerado
9063,1,Refrigerado
9071,6,Refrigerado
9072,4,Refrigerado
9075,4,Refrigerado
9086,0,Refrigerado
9093,15,Refrigerado
9096,8,Refrigerado
9096,8,Refrigerado
9101,13,Refrigerado
9106,166,Refrigerado
9120,166,Refrigerado
7909,31,Congelado
7924,1,Refrigerado
7942,0,Refrigerado
7950,0,Refrigerado
7951,0,Refrigerado
7956,264,Congelado
7958,149,Congelado
7962,0,Refrigerado
7963,18,Refrigerado
7977,0,Refrigerado
7986,1,Refrigerado
7987,0,Refrigerado
7992,0,Congelado
7996,0,Congelado
7998,0,Refrigerado
7999,148,Fruta
8011,26,Refrigerado
8014,20,Refrigerado
8024,0,Congelado
8027,5,Refrigerado
8032,40,Fruta
8044,0,Congelado
8045,0,Refrigerado
8051,0,Congelado
8053,7,Refrigerado
8058,54,Refrigerado
8073,0,Refrigerado
8074,0,Congelado
8078,0,Refrigerado
8085,0,Congelado
8086,0,Refrigerado
8087,10,Refrigerado
9786,4,Congelado
9787,15,Fruta
9788,14,Fruta
9789,11,Fruta
9791,4,Refrigerado
9793,10,Fruta
9794,0,Fruta
9796,10,Refrigerado
9797,8,Refrigerado
9798,2,Fruta
9799,5,Fruta
9800,14,Refrigerado
9802,6,Refrigerado
9803,17,Congelado
9805,1,Fruta
9809,7,Refrigerado
9810,16,Refrigerado
9812,24,Refrigerado
9813,10,Refrigerado
9814,218,Refrigerado
9815,208,Refrigerado
9816,12,Refrigerado
9817,246,Congelado
9818,10,Refrigerado
9819,168,Refrigerado
9820,8,Refrigerado
9823,5,Refrigerado
9718,0,Refrigerado
9721,0,Refrigerado
9722,51,Refrigerado
9735,0,Refrigerado
9748,30,Refrigerado
9751,2,Refrigerado
9758,11,Refrigerado
9764,5,Refrigerado
9766,1,Fruta
9772,4,Refrigerado
9776,10,Fruta
9782,2,Fruta
9790,11,Fruta
9792,25,Congelado
9806,2,Refrigerado
9821,6,Refrigerado
9822,8,Refrigerado
9826,128,Congelado
9831,2,Refrigerado
9838,0,Refrigerado
9838,0,Refrigerado
9846,147,Congelado
9875,0,Congelado
9878,0,Congelado
9879,0,Congelado
9883,0,Refrigerado
9884,0,Refrigerado
9885,66,Refrigerado
9888,0,Refrigerado
9896,0,Refrigerado
9898,0,Refrigerado
9153,54,Congelado
9171,110,Refrigerado
9185,19,Refrigerado
9190,12,Fruta
9192,9,Refrigerado
9203,4,Refrigerado
9204,3,Refrigerado
9207,39,Refrigerado
9208,10,Refrigerado
9214,3,Refrigerado
8090,0,Congelado
8091,0,Congelado
8095,18,Refrigerado
8096,13,Refrigerado
8107,26,Refrigerado
8110,14,Refrigerado
8111,8,Refrigerado
8115,1,Fruta
8124,3,Refrigerado
8128,87,Congelado
8131,4,Refrigerado
8140,199,Congelado
8141,36,Congelado
8161,12,Congelado
8187,167,Congelado
8195,33,Congelado
8197,75,Congelado
8200,24,Refrigerado
8209,6,Refrigerado
8212,14,Congelado
8214,239,Congelado
8222,0,Refrigerado
8230,132,Refrigerado
8238,0,Refrigerado
8239,0,Refrigerado
8240,2,Refrigerado
8241,0,Refrigerado
8246,2,Refrigerado
8247,0,Refrigerado
8270,194,Refrigerado
8283,25,Refrigerado
9824,3,Refrigerado
9825,3,Congelado
9827,63,Refrigerado
9828,3,Refrigerado
9829,44,Refrigerado
9832,0,Refrigerado
9835,0,Refrigerado
9837,2,Congelado
9840,1,Refrigerado
9841,0,Refrigerado
9842,0,Refrigerado
9845,88,Refrigerado
9861,0,Refrigerado
9864,0,Refrigerado
9866,16,Refrigerado
9869,0,Refrigerado
9871,0,Refrigerado
9872,0,Refrigerado
9873,0,Refrigerado
9874,253,Fruta
9876,0,Refrigerado
7622,5,Fruta
7626,3,Refrigerado
7631,11,Fruta
7633,24,Fruta
7637,0,Refrigerado
7638,17,Congelado
7639,1,Fruta
7644,33,Congelado
7653,8,Refrigerado
7655,0,Congelado
7663,3,Refrigerado
7668,1,Refrigerado
7670,139,Refrigerado
7685,4,Refrigerado
7696,4,Refrigerado
7700,9,Refrigerado
7726,0,Congelado
7742,5,Refrigerado
7746,2,Refrigerado
7756,0,Congelado
7765,0,Congelado
7769,0,Refrigerado
7781,0,Refrigerado
7806,0,Refrigerado
7807,0,Refrigerado
7808,71,Fruta
7815,0,Congelado
7841,0,Refrigerado
7842,23,Refrigerado
9235,28,Refrigerado
9236,5,Fruta
9238,12,Fruta
9245,7,Fruta
9249,5,Refrigerado
9253,45,Refrigerado
9255,70,Refrigerado
9256,7,Fruta
9262,5,Fruta
9266,5,Fruta
9271,0,Fruta
9272,15,Refrigerado
9277,8,Refrigerado
9279,61,Congelado
9280,0,Fruta
9281,90,Congelado
9282,29,Congelado
9283,0,Fruta
9287,62,Congelado
9288,6,Refrigerado
9290,3,Fruta
9294,3,Refrigerado
9295,1,Refrigerado
9297,6,Fruta
9300,24,Congelado
8287,0,Refrigerado
8288,0,Congelado
8295,157,Refrigerado
8306,34,Refrigerado
8313,19,Fruta
8316,0,Congelado
8336,43,Refrigerado
8339,28,Fruta
8358,61,Congelado
8371,0,Refrigerado
8372,0,Congelado
8373,6,Refrigerado
8377,2,Refrigerado
8379,2,Refrigerado
8380,0,Refrigerado
8381,0,Refrigerado
8382,0,Refrigerado
8383,0,Congelado
8391,14,Fruta
8393,1,Fruta
8395,3,Congelado
8397,11,Refrigerado
8406,1,Refrigerado
8409,1,Fruta
8412,0,Fruta
8424,29,Congelado
8428,4,Fruta
8433,1,Fruta
8435,2,Fruta
8443,26,Fruta
8465,81,Congelado
8471,2,Fruta
8473,7,Congelado
9877,1,Refrigerado
9880,0,Refrigerado
9881,0,Refrigerado
9882,74,Refrigerado
9886,0,Congelado
9887,0,Refrigerado
9889,0,Congelado
9890,0,Refrigerado
9891,0,Refrigerado
9892,0,Refrigerado
9893,45,Refrigerado
9894,0,Refrigerado
9895,0,Refrigerado
9897,0,Refrigerado
9899,0,Congelado
9900,0,Refrigerado
9901,0,Refrigerado
9902,0,Congelado
9903,2,Refrigerado
9904,1,Refrigerado
9905,0,Congelado
9906,0,Refrigerado
9907,0,Refrigerado
9908,0,Congelado
9909,0,Refrigerado
9910,0,Congelado
9911,0,Refrigerado
9912,0,Congelado
9913,0,Refrigerado
9914,8,Refrigerado
9915,0,Refrigerado
9916,0,Refrigerado
9917,0,Refrigerado
9918,0,Refrigerado
7848,0,Refrigerado
7850,0,Refrigerado
7851,0,Refrigerado
7852,5,Refrigerado
7876,10,Congelado
7880,26,Refrigerado
7882,3,Fruta
7883,5,Fruta
7899,5,Fruta
7900,46,Congelado
7911,1,Refrigerado
7918,0,Refrigerado
7943,0,Refrigerado
7947,0,Refrigerado
7959,147,Refrigerado
7964,17,Refrigerado
8000,0,Congelado
8001,0,Refrigerado
8002,60,Refrigerado
8006,0,Refrigerado
8008,0,Refrigerado
8009,0,Congelado
8015,72,Congelado
8019,0,Congelado
8022,0,Refrigerado
8023,0,Congelado
8025,0,Refrigerado
8029,1,Refrigerado
8037,13,Refrigerado
8043,0,Refrigerado
8048,35,Refrigerado
9312,0,Fruta
9315,3,Fruta
9316,13,Congelado
9317,6,Fruta
9341,0,Fruta
9344,2,Congelado
9345,11,Congelado
9365,0,Congelado
9367,9,Refrigerado
9368,7,Refrigerado
9370,3,Refrigerado
9372,17,Refrigerado
9375,172,Refrigerado
9380,22,Refrigerado
9382,2,Refrigerado
9384,1,Refrigerado
9385,7,Refrigerado
9386,0,Congelado
9387,0,Refrigerado
9388,24,Refrigerado
9390,11,Refrigerado
9396,0,Refrigerado
9397,1,Refrigerado
9399,3,Congelado
9400,3,Refrigerado
9404,0,Refrigerado
9409,168,Refrigerado
8475,1,Refrigerado
8476,16,Refrigerado
8481,26,Refrigerado
8504,0,Refrigerado
8506,0,Refrigerado
8512,13,Refrigerado
8515,102,Congelado
8517,6,Refrigerado
8542,1,Congelado
8554,13,Congelado
8563,2,Refrigerado
8568,0,Refrigerado
8572,166,Refrigerado
8587,251,Congelado
8592,0,Refrigerado
8593,6,Congelado
8600,26,Refrigerado
8601,17,Congelado
8606,60,Fruta
8612,0,Refrigerado
8613,0,Refrigerado
8614,0,Refrigerado
8615,38,Fruta
8623,0,Refrigerado
8624,1,Refrigerado
8629,29,Congelado
8662,10,Refrigerado
9919,0,Congelado
9920,14,Fruta
9921,0,Refrigerado
9922,0,Refrigerado
9923,0,Refrigerado
9924,0,Refrigerado
9925,0,Refrigerado
9926,0,Congelado
9927,0,Refrigerado
9928,0,Refrigerado
9929,0,Congelado
9930,0,Refrigerado
9931,0,Refrigerado
9932,0,Refrigerado
9933,13,Congelado
9934,0,Refrigerado
9935,0,Refrigerado
9936,0,Refrigerado
9937,0,Refrigerado
9938,0,Refrigerado
9939,0,Refrigerado
9940,0,Refrigerado
9941,0,Refrigerado
9942,0,Refrigerado
9943,4,Fruta
9944,0,Congelado
9945,2,Refrigerado
9946,50,Refrigerado
9947,69,Refrigerado
9948,6,Refrigerado
9949,0,Refrigerado
9950,0,Refrigerado
9951,0,Refrigerado
9952,0,Refrigerado
9953,0,Refrigerado
8054,8,Refrigerado
8059,0,Refrigerado
8060,0,Congelado
8062,0,Refrigerado
8063,0,Congelado
8064,0,Refrigerado
8065,0,Congelado
8066,0,Refrigerado
8093,1,Refrigerado
8100,1,Congelado
8112,3,Congelado
8116,0,Fruta
8118,2,Fruta
8125,3,Fruta
8126,3,Fruta
8127,30,Fruta
8136,20,Fruta
8137,19,Refrigerado
8143,257,Congelado
8183,15,Fruta
8190,8,Refrigerado
8193,30,Fruta
8198,49,Congelado
8203,5,Fruta
8203,6,Fruta
8217,152,Refrigerado
8225,4,Refrigerado
8226,13,Refrigerado
8226,5,Refrigerado
8231,0,Refrigerado
8233,0,Congelado
8235,44,Refrigerado
8243,0,Refrigerado
8244,6,Refrigerado
8251,0,Refrigerado
9415,0,Refrigerado
9416,54,Refrigerado
9418,0,Refrigerado
9419,0,Congelado
9421,0,Refrigerado
9447,0,Congelado
9448,0,Refrigerado
9449,0,Congelado
9450,0,Refrigerado
9451,178,Congelado
9455,0,Refrigerado
9456,0,Refrigerado
9457,0,Refrigerado
9458,0,Refrigerado
9459,0,Congelado
9460,0,Refrigerado
9461,0,Refrigerado
9462,0,Refrigerado
9463,0,Refrigerado
9464,0,Congelado
9468,72,Refrigerado
9474,0,Congelado
9475,0,Congelado
9476,0,Refrigerado
9478,0,Congelado
9479,71,Congelado
9482,0,Refrigerado
9483,0,Refrigerado
9487,0,Congelado
9488,0,Refrigerado
8676,1,Refrigerado
8680,12,Refrigerado
8684,32,Refrigerado
8690,15,Fruta
8693,3,Fruta
8698,26,Refrigerado
