sensor;timestamp;timestamp_str;temperature
13162055;1526072801;11/05/2018 21:06;-19,30
11163328;1526072824;11/05/2018 21:07;-16,70
0972JSD_4;1526072825;11/05/2018 21:07;-16,00
13162055;1526072861;11/05/2018 21:07;-19,40
11163328;1526072884;11/05/2018 21:08;-16,80
13162055;1526072921;11/05/2018 21:08;-19,60
11163328;1526072944;11/05/2018 21:09;-16,90
13162055;1526072981;11/05/2018 21:09;-19,70
11163328;1526073004;11/05/2018 21:10;-17,00
13162055;1526073041;11/05/2018 21:10;-19,70
11163328;1526073064;11/05/2018 21:11;-17,00
13162055;1526073101;11/05/2018 21:11;-19,70
11163328;1526073124;11/05/2018 21:12;-17,10
13162055;1526073161;11/05/2018 21:12;-19,70
11163328;1526073184;11/05/2018 21:13;-17,10
13162055;1526073221;11/05/2018 21:13;-19,70
11163328;1526073244;11/05/2018 21:14;-17,20
13162055;1526073281;11/05/2018 21:14;-19,70
11163328;1526073304;11/05/2018 21:15;-17,20
13162055;1526073341;11/05/2018 21:15;-19,70
11163328;1526073364;11/05/2018 21:16;-17,30
13162055;1526073401;11/05/2018 21:16;-19,70
0972JSD_3;1526073406;11/05/2018 21:16;-17,00
11163328;1526073424;11/05/2018 21:17;-17,30
13162055;1526073461;11/05/2018 21:17;-19,70
11163328;1526073484;11/05/2018 21:18;-17,30
13162055;1526073521;11/05/2018 21:18;-19,80
11163328;1526073544;11/05/2018 21:19;-17,40
13162055;1526073556;11/05/2018 21:19;-20,00
13162055;1526073586;11/05/2018 21:19;-20,00
11163328;1526073604;11/05/2018 21:20;-17,50
13162055;1526073616;11/05/2018 21:20;-20,10
13162055;1526073646;11/05/2018 21:20;-20,10
11163328;1526073664;11/05/2018 21:21;-17,50
13162055;1526073676;11/05/2018 21:21;-20,20
13162055;1526073706;11/05/2018 21:21;-20,20
11163328;1526073724;11/05/2018 21:22;-17,60
0972JSD_4;1526073725;11/05/2018 21:22;-16,67
13162055;1526073736;11/05/2018 21:22;-20,40
13162055;1526073766;11/05/2018 21:22;-20,40
11163328;1526073784;11/05/2018 21:23;-17,70
13162055;1526073796;11/05/2018 21:23;-20,50
13162055;1526073826;11/05/2018 21:23;-20,50
11163328;1526073844;11/05/2018 21:24;-17,70
13162055;1526073856;11/05/2018 21:24;-20,70
13162055;1526073886;11/05/2018 21:24;-20,70
11163328;1526073904;11/05/2018 21:25;-17,80
13162055;1526073916;11/05/2018 21:25;-20,80
13162055;1526073946;11/05/2018 21:25;-20,80
11163328;1526073964;11/05/2018 21:26;-17,90
13162055;1526073976;11/05/2018 21:26;-20,90
13162055;1526074006;11/05/2018 21:26;-20,90
11163328;1526074024;11/05/2018 21:27;-18,00
13162055;1526074036;11/05/2018 21:27;-20,90
13162055;1526074066;11/05/2018 21:27;-20,90
11163328;1526074084;11/05/2018 21:28;-18,00
13162055;1526074096;11/05/2018 21:28;-20,90
13162055;1526074126;11/05/2018 21:28;-20,90
11163328;1526074144;11/05/2018 21:29;-18,10
13162055;1526074156;11/05/2018 21:29;-20,90
13162055;1526074186;11/05/2018 21:29;-20,90
11163328;1526074204;11/05/2018 21:30;-18,10
13162055;1526074216;11/05/2018 21:30;-20,90
13162055;1526074246;11/05/2018 21:30;-20,90
11163328;1526074264;11/05/2018 21:31;-18,20
13162055;1526074276;11/05/2018 21:31;-20,80
0972JSD_3;1526074306;11/05/2018 21:31;-17,67
13162055;1526074306;11/05/2018 21:31;-20,80
11163328;1526074324;11/05/2018 21:32;-18,20
13162055;1526074336;11/05/2018 21:32;-20,80
13162055;1526074366;11/05/2018 21:32;-20,80
11163328;1526074384;11/05/2018 21:33;-18,20
13162055;1526074396;11/05/2018 21:33;-20,80
13162055;1526074426;11/05/2018 21:33;-20,80
11163328;1526074444;11/05/2018 21:34;-18,30
13162055;1526074456;11/05/2018 21:34;-20,80
0972JSD_4;1526074482;11/05/2018 21:34;-17,67
13162055;1526074486;11/05/2018 21:34;-20,80
11163328;1526074504;11/05/2018 21:35;-18,30
13162055;1526074516;11/05/2018 21:35;-20,90
13162055;1526074546;11/05/2018 21:35;-20,90
11163328;1526074564;11/05/2018 21:36;-18,40
13162055;1526074576;11/05/2018 21:36;-20,90
13162055;1526074606;11/05/2018 21:36;-21,10
11163328;1526074624;11/05/2018 21:37;-18,50
13162055;1526074636;11/05/2018 21:37;-21,10
13162055;1526074666;11/05/2018 21:37;-21,20
11163328;1526074684;11/05/2018 21:38;-18,50
13162055;1526074696;11/05/2018 21:38;-21,20
13162055;1526074726;11/05/2018 21:38;-21,40
11163328;1526074744;11/05/2018 21:39;-18,60
13162055;1526074756;11/05/2018 21:39;-21,40
13162055;1526074786;11/05/2018 21:39;-21,50
11163328;1526074804;11/05/2018 21:40;-18,70
